"Story","Title","Result","Date","Stability","Duration (s)"
"As a user, I want login in the Star Sharp Page so i should create a new meetings","Create a meeting successfully","FAILURE","2022-12-14T15:44:03.139-05:00[America/Bogota]","0.0","61.49"
